,cap.english,cap.universal,categories.content,categories.friend,categories.network,categories.sentiment,categories.temporal,categories.user,display_scores.content,display_scores.english,display_scores.friend,display_scores.network,display_scores.sentiment,display_scores.temporal,display_scores.universal,display_scores.user,scores.english,scores.universal,user.id_str,list2,bot
9495,0.590677715,0.773904828,0.791067057,0.536297157,0.598331807,0.655211755,0.137911216,0.937418765,4,4.2,2.7,3,3.3,0.7,4.6,4.7,0.838353133,0.914416186,713297716067983000,Hamilton68,TRUE
9496,0.892355246,0.531963409,0.876473536,0.91362236,0.912080869,0.897852531,0.899931538,0.937418765,4.4,4.7,4.6,4.6,4.5,4.5,4.1,4.7,0.944832576,0.824211883,3437487134,Hamilton68,TRUE
9497,0.008750694,0.006431293,0.333488397,0.244779764,0.257541174,0.349059933,0.153323011,0.089707323,1.7,0.8,1.2,1.3,1.7,0.8,0.6,0.4,0.168473166,0.128515834,108725729,Hamilton68,FALSE
9498,0.001945784,0.008048111,0.103588479,0.188251402,0.098634555,0.063717928,0.170117236,0.037517839,0.5,0.3,0.9,0.5,0.3,0.9,0.7,0.2,0.053331281,0.148120708,712625179,Hamilton68,FALSE
9499,0.003134129,0.002571044,0.260883085,0.078298144,0.194173786,0.097851882,0.093921781,0.040410786,1.3,0.4,0.4,1,0.5,0.5,0.3,0.2,0.085924,0.056244912,322600281,Hamilton68,FALSE
9500,0.386842593,0.199882599,0.823570814,0.7594616,0.842063538,0.751784998,0.828720371,0.386453791,4.1,3.7,3.8,4.2,3.8,4.1,3.2,1.9,0.740529101,0.63570684,1167330216,Hamilton68,FALSE
9501,0.008750694,0.043420869,0.188451281,0.17823307,0.235010835,0.04955679,0.17904829,0.089707323,0.9,0.8,0.9,1.2,0.2,0.9,1.8,0.4,0.168473166,0.355186217,995629565002354000,Hamilton68,FALSE
9502,0.006043447,0.014565852,0.587672863,0.099940269,0.306633962,0.712669843,0.074839956,0.144775381,2.9,0.7,0.5,1.5,3.6,0.4,1,0.7,0.135582577,0.207905573,791064511746809000,Hamilton68,FALSE
9503,0.004268306,0.009037049,0.823570814,0.244779764,0.374655042,0.560327318,0.153323011,0.13546586,4.1,0.5,1.2,1.9,2.8,0.8,0.8,0.7,0.108277007,0.158817464,906588905989951000,Hamilton68,FALSE
9504,0.075832357,0.016452305,0.365197468,0.720888455,0.463074603,0.684646233,0.894209205,0.333118388,1.8,2.3,3.6,2.3,3.4,4.5,1.1,1.7,0.463592191,0.221795688,3460514423,Hamilton68,FALSE
9505,0.016566752,0.014565852,0.11728456,0.08852387,0.293877765,0.319438573,0.301336415,0.164984352,0.6,1.2,0.4,1.5,1.6,1.5,1,0.8,0.236883777,0.207905573,2842247202,Hamilton68,FALSE
9506,0.012788431,0.008048111,0.188451281,0.168637131,0.641224427,0.194309275,0.506721667,0.13546586,0.9,1,0.8,3.2,1,2.5,0.7,0.7,0.207427967,0.148120708,291780711,Hamilton68,FALSE
9507,0.001725458,0.002571044,0.140754288,0.134339039,0.15100759,0.046512789,0.170117236,0.025802286,0.7,0.2,0.7,0.8,0.2,0.9,0.3,0.1,0.045343501,0.056244912,1368179641,Hamilton68,FALSE
9508,0.110463768,0.162307584,0.365197468,0.419890699,0.40351138,0.277655342,0.53764464,0.614256976,1.8,2.6,2.1,2,1.4,2.7,3,3.1,0.527496824,0.596776171,988042832530296000,Hamilton68,FALSE
9509,0.110463768,0.162307584,0.365197468,0.419890699,0.40351138,0.277655342,0.53764464,0.614256976,1.8,2.6,2.1,2,1.4,2.7,3,3.1,0.527496824,0.596776171,988042832530296000,Hamilton68,FALSE
9510,0.003456538,0.006431293,0.097285153,0.112647015,0.184848764,0.291206365,0.170117236,0.118360101,0.5,0.5,0.6,0.9,1.5,0.9,0.6,0.6,0.092866954,0.128515834,859671244744032000,Hamilton68,FALSE
9511,0.005363701,0.034358494,0.247652714,0.244779764,0.720110381,0.251749932,0.769352384,0.110529641,1.2,0.6,1.2,3.6,1.3,3.8,1.6,0.6,0.125889289,0.318418856,871859084047392000,Hamilton68,FALSE
9512,0.0099223,0.012907437,0.110250333,0.23261518,0.360540536,0.081578363,0.170117236,0.046849714,0.6,0.9,1.2,1.8,0.4,0.9,1,0.2,0.180767269,0.194667737,64385029,Hamilton68,FALSE
9513,0.203165259,0.048615291,0.604473547,0.633476136,0.523710577,0.739151955,0.444958161,0.442660374,3,3.2,3.2,2.6,3.7,2.2,1.9,2.2,0.631054837,0.374266788,22241985,Hamilton68,FALSE
9514,0.011259347,0.043420869,0.553489451,0.283778917,0.269321703,0.427948527,0.188341809,0.154610258,2.8,1,1.4,1.3,2.1,0.9,1.8,0.8,0.193749479,0.355186217,35538340,Hamilton68,FALSE
9515,0.002618313,0.011448498,0.075375337,0.159457582,0.158958342,0.103889657,0.088777716,0.103156614,0.4,0.4,0.8,0.8,0.5,0.4,0.9,0.5,0.073433262,0.182079031,2321197453,Hamilton68,FALSE
9516,0.028225552,0.021041094,0.210729931,0.341192636,0.755316728,0.204946688,0.399625233,0.538941032,1.1,1.5,1.7,3.8,1,2,1.3,2.7,0.303957332,0.251523348,881631138074308000,Hamilton68,FALSE
9517,0.028225552,0.021041094,0.210729931,0.341192636,0.755316728,0.204946688,0.399625233,0.538941032,1.1,1.5,1.7,3.8,1,2,1.3,2.7,0.303957332,0.251523348,881631138074308000,Hamilton68,FALSE
9518,0.028225552,0.021041094,0.210729931,0.341192636,0.755316728,0.204946688,0.399625233,0.538941032,1.1,1.5,1.7,3.8,1,2,1.3,2.7,0.303957332,0.251523348,881631138074308000,Hamilton68,FALSE
9519,0.028225552,0.021041094,0.210729931,0.341192636,0.755316728,0.204946688,0.399625233,0.538941032,1.1,1.5,1.7,3.8,1,2,1.3,2.7,0.303957332,0.251523348,881631138074308000,Hamilton68,FALSE
9520,0.028225552,0.021041094,0.210729931,0.341192636,0.755316728,0.204946688,0.399625233,0.538941032,1.1,1.5,1.7,3.8,1,2,1.3,2.7,0.303957332,0.251523348,881631138074308000,Hamilton68,FALSE
9521,0.002618313,0.018599227,0.178009523,0.209571931,0.360540536,0.063717928,0.130705413,0.037517839,0.9,0.4,1,1.8,0.3,0.7,1.2,0.2,0.073433262,0.236336911,2342751289,Hamilton68,FALSE
9522,0.001828421,0.003626193,0.110250333,0.142317413,0.129106336,0.056219498,0.145447808,0.032317978,0.6,0.2,0.7,0.6,0.3,0.7,0.4,0.2,0.049183848,0.082539663,18541690,Hamilton68,FALSE
9523,0.125145748,0.067479061,0.518792632,0.311763277,0.360540536,0.739151955,0.328061377,0.716869234,2.6,2.7,1.6,1.8,3.7,1.6,2.2,3.6,0.548702008,0.433677434,734402808888299000,Hamilton68,FALSE
9524,0.001634715,0.002013937,0.066206203,0.073600737,0.079046475,0.09212893,0.056011644,0.054256591,0.3,0.2,0.4,0.4,0.5,0.3,0.2,0.3,0.041789835,0.037980136,1572881742,Hamilton68,FALSE
9525,0.006043447,0.003353677,0.234880083,0.078298144,0.203851584,0.164926807,0.229193749,0.034824478,1.2,0.7,0.4,1,0.8,1.1,0.4,0.2,0.135582577,0.076513107,2230176678,Hamilton68,FALSE
9526,0.006043447,0.003353677,0.234880083,0.078298144,0.203851584,0.164926807,0.229193749,0.034824478,1.2,0.7,0.4,1,0.8,1.1,0.4,0.2,0.135582577,0.076513107,2230176678,Hamilton68,FALSE
9527,0.005363701,0.016452305,0.062020197,0.188251402,0.15100759,0.164926807,0.229193749,0.558079309,0.3,0.6,0.9,0.8,0.8,1.1,1.1,2.8,0.125889289,0.221795688,3235969299,Hamilton68,FALSE
9528,0.005363701,0.016452305,0.062020197,0.188251402,0.15100759,0.164926807,0.229193749,0.558079309,0.3,0.6,0.9,0.8,0.8,1.1,1.1,2.8,0.125889289,0.221795688,3235969299,Hamilton68,FALSE
9529,0.005363701,0.016452305,0.062020197,0.188251402,0.15100759,0.164926807,0.229193749,0.558079309,0.3,0.6,0.9,0.8,0.8,1.1,1.1,2.8,0.125889289,0.221795688,3235969299,Hamilton68,FALSE
9530,0.005363701,0.016452305,0.062020197,0.188251402,0.15100759,0.164926807,0.229193749,0.558079309,0.3,0.6,0.9,0.8,0.8,1.1,1.1,2.8,0.125889289,0.221795688,3235969299,Hamilton68,FALSE
9531,0.011259347,0.018599227,0.168026537,0.159457582,0.627138728,0.076726235,0.460314811,0.1994511,0.8,1,0.8,3.1,0.4,2.3,1.2,1,0.193749479,0.236336911,189131011,Hamilton68,FALSE
9532,0.011259347,0.018599227,0.168026537,0.159457582,0.627138728,0.076726235,0.460314811,0.1994511,0.8,1,0.8,3.1,0.4,2.3,1.2,1,0.193749479,0.236336911,189131011,Hamilton68,FALSE
9533,0.141573911,0.026940289,0.501354771,0.436280911,0.47820136,0.510678834,0.642166361,0.21207915,2.5,2.8,2.2,2.4,2.6,3.2,1.4,1.1,0.569731783,0.283782475,948913087494676000,Hamilton68,FALSE
9534,0.006043447,0.00430424,0.062020197,0.17823307,0.319693175,0.116958291,0.522204428,0.096222209,0.3,0.7,0.9,1.6,0.6,2.6,0.5,0.5,0.135582577,0.095902762,3854529148,Hamilton68,FALSE
9535,0.001828421,0.00272963,0.054380119,0.142317413,0.059581537,0.043647178,0.123822034,0.05042453,0.3,0.2,0.7,0.3,0.2,0.6,0.3,0.3,0.049183848,0.060780114,1286161147,Hamilton68,FALSE
9536,0.007724055,0.011448498,0.449190615,0.341192636,0.213883707,0.216010314,0.079246657,0.05042453,2.2,0.8,1.7,1.1,1.1,0.4,0.9,0.3,0.156855103,0.182079031,19203031,Hamilton68,FALSE
9537,0.014543681,0.00521331,0.536184833,0.198696697,0.306633962,0.477401077,0.568280683,0.144775381,2.7,1.1,1,1.5,2.4,2.8,0.6,0.7,0.221806472,0.111167191,222560613,Hamilton68,FALSE
9538,0.001482813,0.003353677,0.149407927,0.17823307,0.109970068,0.09212893,0.093921781,0.023929061,0.7,0.2,0.9,0.5,0.5,0.5,0.4,0.1,0.035465933,0.076513107,538880557,Hamilton68,FALSE
9539,0.923867309,0.708611687,0.897413618,0.633476136,0.943240433,0.878020781,0.921770235,0.854634979,4.5,4.8,3.2,4.7,4.4,4.6,4.5,4.3,0.956753229,0.892994217,1050452963041390000,Hamilton68,TRUE
9540,0.00136119,0.002571044,0.091326306,0.078298144,0.15100759,0.264499589,0.137911216,0.032317978,0.5,0.2,0.4,0.8,1.3,0.7,0.3,0.2,0.030068974,0.056244912,246771029,Hamilton68,FALSE
9541,0.003831756,0.009037049,0.11728456,0.198696697,0.293877765,0.056219498,0.240328119,0.350504092,0.6,0.5,1,1.5,0.3,1.2,0.8,1.8,0.100309357,0.158817464,939439380514660000,Hamilton68,FALSE
9542,0.006826175,0.010164988,0.365197468,0.150687141,0.374655042,0.239414795,0.26368444,0.062757383,1.8,0.7,0.8,1.9,1.2,1.3,0.9,0.3,0.145897657,0.170132427,1231590638,Hamilton68,FALSE
9543,0.006826175,0.010164988,0.365197468,0.150687141,0.374655042,0.239414795,0.26368444,0.062757383,1.8,0.7,0.8,1.9,1.2,1.3,0.9,0.3,0.145897657,0.170132427,1231590638,Hamilton68,FALSE
9544,0.007724055,0.011448498,0.288678674,0.168637131,0.306633962,0.147392934,0.328061377,0.386453791,1.4,0.8,0.8,1.5,0.7,1.6,0.9,1.9,0.156855103,0.182079031,957395516119109000,Hamilton68,FALSE
9545,0.007724055,0.011448498,0.288678674,0.168637131,0.306633962,0.147392934,0.328061377,0.386453791,1.4,0.8,0.8,1.5,0.7,1.6,0.9,1.9,0.156855103,0.182079031,957395516119109000,Hamilton68,FALSE
9546,0.001945784,0.00430424,0.080385489,0.142317413,0.074737554,0.052788974,0.066695714,0.154610258,0.4,0.3,0.7,0.4,0.3,0.3,0.5,0.8,0.053331281,0.095902762,245060192,Hamilton68,FALSE
9547,0.005363701,0.003116818,0.062020197,0.134339039,0.47820136,0.427948527,0.229193749,0.350504092,0.3,0.6,0.7,2.4,2.1,1.1,0.4,1.8,0.125889289,0.070892573,810773173042081000,Hamilton68,FALSE
9548,0.007724055,0.006431293,0.767062065,0.126741841,0.1160555,0.319438573,0.341868544,0.058361975,3.8,0.8,0.6,0.6,1.6,1.7,0.6,0.3,0.156855103,0.128515834,613742631,Hamilton68,FALSE
9549,0.018904417,0.060559163,0.303217448,0.099940269,0.493368203,0.08670852,0.105016524,0.519687261,1.5,1.3,0.5,2.5,0.4,0.5,2.1,2.6,0.252653217,0.413569898,1002373400722100000,Hamilton68,FALSE
9550,0.016566752,0.008048111,0.604473547,0.119514967,0.269321703,0.712669843,0.384849463,0.404932889,3,1.2,0.6,1.3,3.6,1.9,0.7,2,0.236883777,0.148120708,3173030841,Hamilton68,FALSE
9551,0.0099223,0.007183846,0.398120617,0.283778917,0.319693175,0.251749932,0.137911216,0.089707323,2,0.9,1.4,1.6,1.3,0.7,0.7,0.4,0.180767269,0.13802619,58907268,Hamilton68,FALSE
9552,0.003134129,0.008048111,0.381522992,0.23261518,0.15100759,0.076726235,0.105016524,0.040410786,1.9,0.4,1.2,0.8,0.4,0.5,0.7,0.2,0.085924,0.148120708,27768893,Hamilton68,FALSE
9553,0.003134129,0.008048111,0.381522992,0.23261518,0.15100759,0.076726235,0.105016524,0.040410786,1.9,0.4,1.2,0.8,0.4,0.5,0.7,0.2,0.085924,0.148120708,27768893,Hamilton68,FALSE
9554,0.003134129,0.001935846,0.699067514,0.08852387,0.093366114,0.903799925,0.341868544,0.13546586,3.5,0.4,0.4,0.5,4.5,1.7,0.2,0.7,0.085924,0.035082643,522120544,Hamilton68,FALSE
9555,0.125145748,0.22121616,0.365197468,0.51961296,0.15100759,0.640017119,0.198001366,0.716869234,1.8,2.7,2.6,0.8,3.2,1,3.3,3.6,0.548702008,0.654559646,635640213,Hamilton68,FALSE
9556,0.203165259,0.244462545,0.604473547,0.56938667,0.448015507,0.41173063,0.683681567,0.442660374,3,3.2,2.8,2.2,2.1,3.4,3.4,2.2,0.631054837,0.672938752,125815552,Hamilton68,FALSE
9557,0.004268306,0.006431293,0.091326306,0.198696697,0.388985982,0.251749932,0.251826683,0.077859288,0.5,0.5,1,1.9,1.3,1.3,0.6,0.4,0.108277007,0.128515834,335469402,Hamilton68,FALSE
9558,0.001828421,0.005778301,0.210729931,0.188251402,0.293877765,0.216010314,0.20802936,0.067460107,1.1,0.2,0.9,1.5,1.1,1,0.6,0.3,0.049183848,0.119569867,22071069,Hamilton68,FALSE
9559,0.03218322,0.016452305,0.449190615,0.794225599,0.598331807,0.291206365,0.170117236,0.239056859,2.2,1.6,4,3,1.5,0.9,1.1,1.2,0.322306022,0.221795688,4580817195,Hamilton68,FALSE
9560,0.085904092,0.034358494,0.318160931,0.633476136,0.732183735,0.444322738,0.083889305,0.046849714,1.6,2.4,3.2,3.7,2.2,0.4,1.6,0.2,0.484864583,0.318418856,29712306,Hamilton68,FALSE
9561,0.76420234,0.445860004,0.876473536,0.783067857,0.319693175,0.460818772,0.940158836,0.910537248,4.4,4.5,3.9,1.6,2.3,4.7,3.9,4.6,0.904073657,0.785507601,930888985,Hamilton68,FALSE
9562,0.059424802,0.023811569,0.713541769,0.387667639,0.418207933,0.640017119,0.957963941,0.667547437,3.6,2.1,1.9,2.1,3.2,4.8,1.3,3.3,0.421517259,0.267344003,1037155308005670000,Hamilton68,FALSE
9563,0.005363701,0.016452305,0.103588479,0.209571931,0.175873829,0.116958291,0.429705913,0.350504092,0.5,0.6,1,0.9,0.6,2.1,1.1,1.8,0.125889289,0.221795688,528098872,Hamilton68,FALSE
9564,0.005363701,0.016452305,0.103588479,0.209571931,0.175873829,0.116958291,0.429705913,0.350504092,0.5,0.6,1,0.9,0.6,2.1,1.1,1.8,0.125889289,0.221795688,528098872,Hamilton68,FALSE
9565,0.005363701,0.016452305,0.103588479,0.209571931,0.175873829,0.116958291,0.429705913,0.350504092,0.5,0.6,1,0.9,0.6,2.1,1.1,1.8,0.125889289,0.221795688,528098872,Hamilton68,FALSE
9566,0.002234495,0.002571044,0.080385489,0.126741841,0.122431359,0.076726235,0.110986912,0.089707323,0.4,0.3,0.6,0.6,0.4,0.6,0.3,0.4,0.062633878,0.056244912,34053679,Hamilton68,FALSE
9567,0.001634715,0.00430424,0.07065346,0.112647015,0.109970068,0.067807834,0.049806034,0.032317978,0.4,0.2,0.6,0.5,0.3,0.2,0.5,0.2,0.041789835,0.095902762,103656525,Hamilton68,FALSE
9568,0.004268306,0.003940624,0.124704686,0.270370074,0.109970068,0.063717928,0.17904829,0.13546586,0.6,0.5,1.4,0.5,0.3,0.9,0.4,0.7,0.108277007,0.088995156,850407830540734000,Hamilton68,FALSE
9569,0.00285694,0.004725362,0.260883085,0.106126161,0.175873829,0.131429759,0.099331419,0.333118388,1.3,0.4,0.5,0.9,0.7,0.5,0.5,1.7,0.079454653,0.103285735,2931999886,Hamilton68,FALSE
9570,0.024702039,0.012907437,0.536184833,0.244779764,0.523710577,0.655211755,0.53764464,0.1994511,2.7,1.4,1.2,2.6,3.3,2.7,1,1,0.286212062,0.194667737,23211045,Hamilton68,FALSE
9571,0.002234495,0.006431293,0.199356987,0.126741841,0.066761329,0.04955679,0.229193749,0.032317978,1,0.3,0.6,0.3,0.2,1.1,0.6,0.2,0.062633878,0.128515834,41584257,Hamilton68,FALSE
9572,0.002234495,0.006431293,0.044565652,0.142317413,0.088351497,0.09212893,0.079246657,0.187396141,0.2,0.3,0.7,0.4,0.5,0.4,0.6,0.9,0.062633878,0.128515834,822600741890260000,Hamilton68,FALSE
9573,0.002412482,0.010164988,0.075375337,0.126741841,0.093366114,0.056219498,0.123822034,0.062757383,0.4,0.3,0.6,0.5,0.3,0.6,0.9,0.3,0.06783457,0.170132427,3273852614,Hamilton68,FALSE
9574,0.002080127,0.002910297,0.050901079,0.094076993,0.074737554,0.063717928,0.066695714,0.043516718,0.3,0.3,0.5,0.4,0.3,0.3,0.3,0.2,0.057807183,0.065655562,31073943,Hamilton68,FALSE
9575,0.002618313,0.003940624,0.168026537,0.159457582,0.508547261,0.251749932,0.642166361,0.089707323,0.8,0.4,0.8,2.5,1.3,3.2,0.4,0.4,0.073433262,0.088995156,25325696,Hamilton68,FALSE
9576,0.004775576,0.010164988,0.085697796,0.142317413,0.122431359,0.081578363,0.170117236,0.110529641,0.4,0.6,0.7,0.6,0.4,0.9,0.9,0.6,0.116795374,0.170132427,3322601280,Hamilton68,FALSE
9577,0.386842593,0.130655984,0.431992025,0.486150388,0.553878927,0.334085683,0.627800242,0.299706585,2.2,3.7,2.4,2.8,1.7,3.1,2.8,1.5,0.740529101,0.556587037,2535065565,Hamilton68,FALSE
9578,0.052723484,0.093608419,0.414955849,0.436280911,0.346662998,0.081578363,0.429705913,0.110529641,2.1,2,2.2,1.7,0.4,2.1,2.5,0.6,0.400861391,0.495057564,1154279222,Hamilton68,FALSE
9579,0.00136119,0.002431366,0.050901079,0.099940269,0.059581537,0.0384138,0.123822034,0.027817973,0.3,0.2,0.5,0.3,0.2,0.6,0.3,0.1,0.030068974,0.052029366,67060365,Hamilton68,FALSE
9580,0.008750694,0.018599227,0.713541769,0.283778917,0.538830307,0.319438573,0.506721667,0.046849714,3.6,0.8,1.4,2.7,1.6,2.5,1.2,0.2,0.168473166,0.236336911,3316759880,Hamilton68,FALSE
9581,0.00136119,0.002910297,0.031856561,0.150687141,0.098634555,0.059858869,0.110986912,0.025802286,0.2,0.2,0.8,0.5,0.3,0.6,0.3,0.1,0.030068974,0.065655562,300564408,Hamilton68,FALSE
9582,0.002234495,0.00430424,0.080385489,0.119514967,0.104166126,0.076726235,0.070659494,0.040410786,0.4,0.3,0.6,0.5,0.4,0.4,0.5,0.2,0.062633878,0.095902762,2834807367,Hamilton68,FALSE
9583,0.001725458,0.002307921,0.149407927,0.134339039,0.098634555,0.081578363,0.105016524,0.037517839,0.7,0.2,0.7,0.5,0.4,0.5,0.2,0.2,0.045343501,0.048113666,564318318,Hamilton68,FALSE
9584,0.002618313,0.005778301,0.621031119,0.083268406,0.433051152,0.460818772,0.26368444,0.154610258,3.1,0.4,0.4,2.2,2.3,1.3,0.6,0.8,0.073433262,0.119569867,94337772,Hamilton68,FALSE
9585,0.008750694,0.010164988,0.333488397,0.150687141,0.40351138,0.527300673,0.414585965,0.650178254,1.7,0.8,0.8,2,2.6,2.1,0.9,3.3,0.168473166,0.170132427,911295949057732000,Hamilton68,FALSE
9586,0.002618313,0.018599227,0.085697796,0.168637131,0.418207933,0.09212893,0.137911216,0.023929061,0.4,0.4,0.8,2.1,0.5,0.7,1.2,0.1,0.073433262,0.236336911,742074554332254000,Hamilton68,FALSE
9587,0.041425126,0.03867703,0.303217448,0.311763277,0.598331807,0.103889657,0.145447808,0.386453791,1.5,1.8,1.6,3,0.5,0.7,1.7,1.9,0.360651907,0.336555195,796551563795951000,Hamilton68,FALSE
9588,0.03218322,0.009037049,0.713541769,0.134339039,0.194173786,0.427948527,0.370283068,0.481061291,3.6,1.6,0.7,1,2.1,1.9,0.8,2.4,0.322306022,0.158817464,3258529531,Hamilton68,FALSE
9589,0.002234495,0.002013937,0.124704686,0.061024877,0.1160555,0.204946688,0.123822034,0.187396141,0.6,0.3,0.3,0.6,1,0.6,0.2,0.9,0.062633878,0.037980136,410605628,Hamilton68,FALSE
9590,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9591,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9592,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9593,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9594,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9595,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9596,0.059424802,0.162307584,0.668916287,0.585720438,0.235010835,0.608797244,0.696932021,0.881952456,3.3,2.1,2.9,1.2,3,3.5,3,4.4,0.421517259,0.596776171,2772678927,Hamilton68,FALSE
9597,0.028225552,0.030450445,0.168026537,0.536297157,0.655070675,0.319438573,0.288448768,0.154610258,0.8,1.5,2.7,3.3,1.6,1.4,1.5,0.8,0.303957332,0.300816712,21818413,Hamilton68,FALSE
9598,0.001945784,0.003626193,0.199356987,0.198696697,0.194173786,0.09212893,0.188341809,0.058361975,1,0.3,1,1,0.5,0.9,0.4,0.3,0.053331281,0.082539663,3028869223,Hamilton68,FALSE
9599,0.001634715,0.005778301,0.062020197,0.220878321,0.213883707,0.063717928,0.288448768,0.037517839,0.3,0.2,1.1,1.1,0.3,1.4,0.6,0.2,0.041789835,0.119569867,19800587,Hamilton68,FALSE
9600,0.097413891,0.030450445,0.318160931,0.099940269,0.583655528,0.726110191,0.399625233,0.614256976,1.6,2.5,0.5,2.9,3.6,2,1.5,3.1,0.506191959,0.300816712,1047506409334730000,Hamilton68,FALSE
9601,0.03218322,0.05430461,0.81320069,0.283778917,0.333041419,0.624536584,0.670125997,0.404932889,4.1,1.6,1.4,1.7,3.1,3.4,2,2,0.322306022,0.39374646,792105271384379000,Hamilton68,FALSE
9602,0.001725458,0.005778301,0.058082395,0.078298144,0.1160555,0.059858869,0.341868544,0.103156614,0.3,0.2,0.4,0.6,0.3,1.7,0.6,0.5,0.045343501,0.119569867,4879934667,Hamilton68,FALSE
9603,0.002412482,0.003940624,0.050901079,0.126741841,0.083581381,0.124012932,0.251826683,0.062757383,0.3,0.3,0.6,0.4,0.6,1.3,0.4,0.3,0.06783457,0.088995156,10536952,Hamilton68,FALSE
9604,0.002412482,0.003940624,0.050901079,0.126741841,0.083581381,0.124012932,0.251826683,0.062757383,0.3,0.3,0.6,0.4,0.6,1.3,0.4,0.3,0.06783457,0.088995156,10536952,Hamilton68,FALSE
9605,0.005363701,0.003353677,0.054380119,0.17823307,0.109970068,0.184096135,0.198001366,0.103156614,0.3,0.6,0.9,0.5,0.9,1,0.4,0.5,0.125889289,0.076513107,887837890297856000,Hamilton68,FALSE
9606,0.046773783,0.199882599,0.288678674,0.244779764,0.388985982,0.510678834,0.553012983,0.595789473,1.4,1.9,1.2,1.9,2.6,2.8,3.2,3,0.380551857,0.63570684,2331039880,Hamilton68,FALSE
9607,0.014543681,0.067479061,0.132523774,0.244779764,0.493368203,0.174303676,0.251826683,0.7614882,0.7,1.1,1.2,2.5,0.9,1.3,2.2,3.8,0.221806472,0.433677434,1392951560,Hamilton68,FALSE
9608,0.110463768,0.130655984,0.414955849,0.56938667,0.319693175,0.576660718,0.696932021,0.500374835,2.1,2.6,2.8,1.6,2.9,3.5,2.8,2.5,0.527496824,0.556587037,279176310,Hamilton68,FALSE
9609,0.018904417,0.034358494,0.483913614,0.403675302,0.418207933,0.395702202,0.460314811,0.747168119,2.4,1.3,2,2.1,2,2.3,1.6,3.7,0.252653217,0.318418856,793990559324991000,Hamilton68,FALSE
9610,0.001828421,0.003116818,0.247652714,0.244779764,0.463074603,0.147392934,0.093921781,0.08359274,1.2,0.2,1.2,2.3,0.7,0.5,0.4,0.4,0.049183848,0.070892573,37050929,Hamilton68,FALSE
9611,0.003831756,0.004725362,0.188451281,0.142317413,0.40351138,0.116958291,0.328061377,0.126666309,0.9,0.5,0.7,2,0.6,1.6,0.5,0.6,0.100309357,0.103285735,2726025501,Hamilton68,FALSE
9612,0.003831756,0.004725362,0.188451281,0.142317413,0.40351138,0.116958291,0.328061377,0.126666309,0.9,0.5,0.7,2,0.6,1.6,0.5,0.6,0.100309357,0.103285735,2726025501,Hamilton68,FALSE
9613,0.003831756,0.004725362,0.188451281,0.142317413,0.40351138,0.116958291,0.328061377,0.126666309,0.9,0.5,0.7,2,0.6,1.6,0.5,0.6,0.100309357,0.103285735,2726025501,Hamilton68,FALSE
9614,0.003831756,0.004725362,0.188451281,0.142317413,0.40351138,0.116958291,0.328061377,0.126666309,0.9,0.5,0.7,2,0.6,1.6,0.5,0.6,0.100309357,0.103285735,2726025501,Hamilton68,FALSE
9615,0.00285694,0.002431366,0.178009523,0.112647015,0.129106336,0.194309275,0.328061377,0.029986279,0.9,0.4,0.6,0.6,1,1.6,0.3,0.1,0.079454653,0.052029366,98211438,Hamilton68,FALSE
9616,0.203165259,0.385458881,0.621031119,0.536297157,0.583655528,0.684646233,0.696932021,0.700922407,3.1,3.2,2.7,2.9,3.4,3.5,3.8,3.5,0.631054837,0.756452465,51779155,Hamilton68,FALSE
9617,0.052723484,0.145776203,0.333488397,0.29758154,0.553878927,0.379894796,0.932791332,0.684472733,1.7,2,1.5,2.8,1.9,4.7,2.9,3.4,0.400861391,0.576808656,1037156597519330000,Hamilton68,FALSE
9618,0.004775576,0.002198441,0.27456232,0.078298144,0.47820136,0.808625391,0.17904829,0.1994511,1.4,0.6,0.4,2.4,4,0.9,0.2,1,0.116795374,0.044478832,1522925984,Hamilton68,FALSE
9619,0.004775576,0.002198441,0.27456232,0.078298144,0.47820136,0.808625391,0.17904829,0.1994511,1.4,0.6,0.4,2.4,4,0.9,0.2,1,0.116795374,0.044478832,1522925984,Hamilton68,FALSE
